,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
297,00:05.94,-27.671875,-82.2421875,-62.4876403809,梦,0,0,0,0,0.0
298,00:05.96,-27.71875,-82.25,-62.479095459,梦,0,0,0,0,0.0
299,00:05.98,-27.734375,-82.25,-62.4831848145,梦,0,0,0,0,0.0
300,00:06.0,-27.7578125,-82.2578125,-62.4786682129,梦,0,0,0,0,0.0
301,00:06.2,-27.78125,-82.265625,-62.4745178223,梦,0,0,0,0,0.0
302,00:06.4,-27.7890625,-82.28125,-62.4699707031,梦,0,0,0,0,0.0
303,00:06.6,-27.7734375,-82.2890625,-62.478515625,梦,0,0,0,0,0.0
304,00:06.8,-27.7578125,-82.296875,-62.4829711914,梦,0,0,0,0,0.0
305,00:06.10,-27.7265625,-82.3125,-62.4831848145,梦,0,0,0,0,0.0
306,00:06.12,-27.6796875,-82.328125,-62.483215332,梦,0,0,0,0,0.0
307,00:06.14,-27.640625,-82.328125,-62.4833374023,梦,0,0,0,0,0.0
308,00:06.16,-27.59375,-82.328125,-62.4833374023,梦,0,0,0,0,0.0
309,00:06.18,-27.5546875,-82.3046875,-62.4918212891,梦,0,0,0,0,0.0
310,00:06.20,-27.515625,-82.265625,-62.4960632324,梦,0,0,0,0,0.0
311,00:06.22,-27.4765625,-82.2109375,-62.4953918457,梦,0,0,0,0,0.0
312,00:06.24,-27.46875,-82.1640625,-62.4739074707,梦,0,0,0,0,0.0
313,00:06.26,-27.453125,-82.109375,-62.4565124512,梦,0,0,0,0,0.0
314,00:06.28,-27.4375,-82.0625,-62.4475402832,梦,0,0,0,0,0.0
315,00:06.30,-27.4296875,-82.0390625,-62.4343566895,梦,0,0,0,0,0.0
316,00:06.32,-27.4296875,-82.03125,-62.4342041016,梦,0,0,0,0,0.0
