,time,X,Y,Z,stad,Profit,TP,LP,Sum,TH
107,00:02.14,30.78125,-106.2421875,-41.5616455078,梦,0,0,0,0,0.0
108,00:02.16,30.71875,-106.265625,-41.5626831055,梦,0,0,0,0,0.0
109,00:02.18,30.6484375,-106.328125,-41.55859375,梦,0,0,0,0,0.0
110,00:02.20,30.578125,-106.4140625,-41.5548400879,梦,0,0,0,0,0.0
111,00:02.22,30.5078125,-106.5234375,-41.5547790527,梦,0,0,0,0,0.0
112,00:02.24,30.421875,-106.5703125,-41.5687866211,梦,0,0,0,0,0.0
113,00:02.26,30.328125,-106.6328125,-41.5735168457,梦,0,0,0,0,0.0
114,00:02.28,30.2578125,-106.6953125,-41.5831604004,梦,0,0,0,0,0.0
115,00:02.30,30.171875,-106.7421875,-41.584197998,梦,0,0,0,0,0.0
116,00:02.32,30.109375,-106.7421875,-41.589630127,梦,0,0,0,0,0.0
117,00:02.34,30.0625,-106.7265625,-41.5862426758,梦,0,0,0,0,0.0
118,00:02.36,30.03125,-106.6953125,-41.5771789551,梦,0,0,0,0,0.0
119,00:02.38,30.015625,-106.6640625,-41.5641479492,梦,0,0,0,0,0.0
120,00:02.40,30.0078125,-106.5703125,-41.5679321289,梦,0,0,0,0,0.0
121,00:02.42,30.0234375,-106.46875,-41.5709228516,梦,0,0,0,0,0.0
122,00:02.44,30.0703125,-106.40625,-41.5605163574,梦,0,0,0,0,0.0
123,00:02.46,30.1328125,-106.3984375,-41.5500793457,梦,0,0,0,0,0.0
124,00:02.48,30.1796875,-106.4140625,-41.5406188965,梦,0,0,0,0,0.0
125,00:02.50,30.21875,-106.421875,-41.5450744629,梦,0,0,0,0,0.0
126,00:02.52,30.265625,-106.3671875,-41.5762329102,梦,0,0,0,0,0.0
127,00:02.54,30.34375,-106.2578125,-41.620300293,梦,0,0,0,0,0.0
128,00:02.56,30.4140625,-106.1875,-41.655670166,梦,0,0,0,0,0.0
129,00:02.58,30.4296875,-106.2109375,-41.6513671875,梦,0,0,0,0,0.0
130,00:02.60,30.3984375,-106.28125,-41.6118469238,梦,0,0,0,0,0.0
131,00:02.62,30.328125,-106.3125,-41.5681762695,梦,0,0,0,0,0.0
132,00:02.64,30.2734375,-106.40625,-41.4976501465,梦,0,0,0,0,0.0
133,00:02.66,30.2265625,-106.4375,-41.4535217285,梦,0,0,0,0,0.0
134,00:02.68,30.1875,-106.3984375,-41.4573059082,梦,0,0,0,0,0.0
135,00:02.70,30.1953125,-106.3203125,-41.4962768555,梦,0,0,0,0,0.0
136,00:02.72,30.2265625,-106.3046875,-41.5493164062,梦,0,0,0,0,0.0
137,00:02.74,30.265625,-106.328125,-41.5986328125,梦,0,0,0,0,0.0
138,00:02.76,30.3203125,-106.5,-41.6053161621,梦,0,0,0,0,0.0
139,00:02.78,30.3828125,-106.609375,-41.6109619141,梦,0,0,0,0,0.0
140,00:02.80,30.5,-106.7421875,-41.5901184082,梦,0,0,0,0,0.0
141,00:02.82,30.6015625,-106.796875,-41.5825195312,梦,0,0,0,0,0.0
142,00:02.84,30.6875,-106.8125,-41.5827941895,梦,0,0,0,0,0.0
143,00:02.86,30.7578125,-106.7890625,-41.5958557129,梦,0,0,0,0,0.0
144,00:02.88,30.8359375,-106.7421875,-41.6217041016,梦,0,0,0,0,0.0
145,00:02.90,30.921875,-106.75,-41.6299133301,梦,0,0,0,0,0.0
146,00:02.92,30.984375,-106.78125,-41.6118164062,梦,0,0,0,0,0.0
147,00:02.94,30.984375,-106.6953125,-41.6014404297,梦,0,0,0,0,0.0
148,00:02.96,30.8984375,-106.46875,-41.6033630371,梦,0,0,0,0,0.0
149,00:02.98,30.78125,-106.234375,-41.5924072266,梦,0,0,0,0,0.0
150,00:03.0,30.625,-106.0546875,-41.5644836426,梦,0,0,0,0,0.0
151,00:03.2,30.453125,-106.0078125,-41.5151977539,梦,0,0,0,0,0.0
152,00:03.4,30.2578125,-105.8984375,-41.5055236816,梦,0,0,0,0,0.0
153,00:03.6,30.09375,-105.765625,-41.5221557617,梦,0,0,0,0,0.0
154,00:03.8,29.9765625,-105.6953125,-41.5391540527,梦,0,0,0,0,0.0
155,00:03.10,29.8984375,-105.640625,-41.5652770996,梦,0,0,0,0,0.0
156,00:03.12,29.8828125,-105.671875,-41.5745239258,梦,0,0,0,0,0.0
157,00:03.14,29.8828125,-105.7578125,-41.5751953125,梦,0,0,0,0,0.0
158,00:03.16,29.8984375,-105.84375,-41.5848693848,梦,0,0,0,0,0.0
159,00:03.18,29.9765625,-105.921875,-41.5948791504,梦,0,0,0,0,0.0
160,00:03.20,30.0703125,-106.03125,-41.5954589844,梦,0,0,0,0,0.0
161,00:03.22,30.1953125,-106.1484375,-41.5879211426,梦,0,0,0,0,0.0
162,00:03.24,30.296875,-106.15625,-41.6058349609,梦,0,0,0,0,0.0
163,00:03.26,30.390625,-106.1484375,-41.6150512695,梦,0,0,0,0,0.0
164,00:03.28,30.4921875,-106.1015625,-41.6233215332,梦,0,0,0,0,0.0
165,00:03.30,30.5625,-106.03125,-41.6268920898,梦,0,0,0,0,0.0
166,00:03.32,30.59375,-106.0,-41.6084594727,梦,0,0,0,0,0.0
167,00:03.34,30.609375,-105.8671875,-41.6028442383,梦,0,0,0,0,0.0
168,00:03.36,30.625,-105.65625,-41.6138916016,梦,0,0,0,0,0.0
169,00:03.38,30.6328125,-105.328125,-41.6549682617,梦,0,0,0,0,0.0
170,00:03.40,30.6171875,-105.15625,-41.6528930664,梦,0,0,0,0,0.0
171,00:03.42,30.546875,-105.078125,-41.6252746582,梦,0,0,0,0,0.0
172,00:03.44,30.4609375,-105.125,-41.5632629395,梦,0,0,0,0,0.0
173,00:03.46,30.390625,-105.1328125,-41.5234375,梦,0,0,0,0,0.0
174,00:03.48,30.359375,-105.171875,-41.4791564941,梦,0,0,0,0,0.0
175,00:03.50,30.34375,-105.203125,-41.4705505371,梦,0,0,0,0,0.0
176,00:03.52,30.3203125,-105.203125,-41.5099487305,梦,0,0,0,0,0.0
177,00:03.54,30.3046875,-105.2265625,-41.5776062012,梦,0,0,0,0,0.0
178,00:03.56,30.3046875,-105.3125,-41.6362304688,梦,0,0,0,0,0.0
179,00:03.58,30.3203125,-105.4375,-41.6827697754,梦,0,0,0,0,0.0
180,00:03.60,30.3671875,-105.5625,-41.6944885254,梦,0,0,0,0,0.0
181,00:03.62,30.46875,-105.7109375,-41.664855957,梦,0,0,0,0,0.0
182,00:03.64,30.546875,-105.703125,-41.6468505859,梦,0,0,0,0,0.0
183,00:03.66,30.6171875,-105.6484375,-41.6233825684,梦,0,0,0,0,0.0
184,00:03.68,30.671875,-105.5390625,-41.6043701172,梦,0,0,0,0,0.0
185,00:03.70,30.7109375,-105.40625,-41.5932312012,梦,0,0,0,0,0.0
186,00:03.72,30.7109375,-105.2890625,-41.582611084,梦,0,0,0,0,0.0
187,00:03.74,30.703125,-105.234375,-41.5543823242,梦,0,0,0,0,0.0
188,00:03.76,30.6875,-105.1796875,-41.5448303223,梦,0,0,0,0,0.0
189,00:03.78,30.671875,-105.1015625,-41.56640625,梦,0,0,0,0,0.0
190,00:03.80,30.625,-105.0625,-41.5932922363,梦,0,0,0,0,0.0
191,00:03.82,30.5703125,-105.0703125,-41.6206359863,梦,0,0,0,0,0.0
192,00:03.84,30.5234375,-105.109375,-41.6395568848,梦,0,0,0,0,0.0
193,00:03.86,30.4921875,-105.203125,-41.6411437988,梦,0,0,0,0,0.0
194,00:03.88,30.46875,-105.2890625,-41.6460571289,梦,0,0,0,0,0.0
