,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
238,00:04.76,14.03125,-104.453125,-67.6086425781,Marker 0,梦,0,0,0,0,0.0
239,00:04.78,14.0546875,-104.4921875,-67.6088562012,Marker 0,梦,0,0,0,0,0.0
240,00:04.80,14.0625,-104.5234375,-67.6227722168,Marker 0,梦,0,0,0,0,0.0
241,00:04.82,14.0625,-104.5625,-67.6226196289,Marker 0,梦,0,0,0,0,0.0
242,00:04.84,14.0546875,-104.5703125,-67.6404724121,Marker 0,梦,0,0,0,0,0.0
243,00:04.86,14.0625,-104.5859375,-67.6406860352,Marker 0,梦,0,0,0,0,0.0
244,00:04.88,14.078125,-104.578125,-67.6496276855,Marker 0,梦,0,0,0,0,0.0
245,00:04.90,14.078125,-104.5625,-67.6766052246,Marker 0,梦,0,0,0,0,0.0
246,00:04.92,14.0703125,-104.5234375,-67.7126159668,Marker 0,梦,0,0,0,0,0.0
247,00:04.94,14.0625,-104.53125,-67.694152832,Marker 0,梦,0,0,0,0,0.0
248,00:04.96,14.0546875,-104.53125,-67.6398010254,Marker 0,梦,0,0,0,0,0.0
249,00:04.98,14.046875,-104.5078125,-67.5852966309,Marker 0,梦,0,0,0,0,0.0
250,00:05.0,14.0546875,-104.46875,-67.5133361816,Marker 0,梦,0,0,0,0,0.0
251,00:05.2,14.078125,-104.390625,-67.47265625,Marker 0,梦,0,0,0,0,0.0
252,00:05.4,14.109375,-104.3203125,-67.459564209,Marker 0,梦,0,0,0,0,0.0
253,00:05.6,14.140625,-104.203125,-67.5003662109,Marker 0,梦,0,0,0,0,0.0
254,00:05.8,14.1796875,-104.1328125,-67.5556030273,Marker 0,梦,0,0,0,0,0.0
255,00:05.10,14.21875,-104.140625,-67.5792236328,Marker 0,梦,0,0,0,0,0.0
256,00:05.12,14.25,-104.1953125,-67.597076416,Marker 0,梦,0,0,0,0,0.0
257,00:05.14,14.2890625,-104.3125,-67.5879211426,Marker 0,梦,0,0,0,0,0.0
258,00:05.16,14.3046875,-104.4609375,-67.579498291,Marker 0,梦,0,0,0,0,0.0
259,00:05.18,14.3203125,-104.5703125,-67.6112365723,Marker 0,梦,0,0,0,0,0.0
260,00:05.20,14.328125,-104.6484375,-67.6796264648,Marker 0,梦,0,0,0,0,0.0
261,00:05.22,14.3046875,-104.7109375,-67.724609375,Marker 0,梦,0,0,0,0,0.0
262,00:05.24,14.265625,-104.78125,-67.7059631348,Marker 0,梦,0,0,0,0,0.0
263,00:05.26,14.203125,-104.8125,-67.6825256348,Marker 0,梦,0,0,0,0,0.0
264,00:05.28,14.1328125,-104.796875,-67.6585998535,Marker 0,梦,0,0,0,0,0.0
265,00:05.30,14.046875,-104.7265625,-67.6479797363,Marker 0,梦,0,0,0,0,0.0
266,00:05.32,13.953125,-104.6328125,-67.6378173828,Marker 0,梦,0,0,0,0,0.0
267,00:05.34,13.8671875,-104.546875,-67.614074707,Marker 0,梦,0,0,0,0,0.0
268,00:05.36,13.8125,-104.5,-67.5861816406,Marker 0,梦,0,0,0,0,0.0
269,00:05.38,13.7734375,-104.4140625,-67.5816040039,Marker 0,梦,0,0,0,0,0.0
270,00:05.40,13.7734375,-104.3671875,-67.5684509277,Marker 0,梦,0,0,0,0,0.0
271,00:05.42,13.8046875,-104.3671875,-67.5559387207,Marker 0,梦,0,0,0,0,0.0
272,00:05.44,13.859375,-104.3671875,-67.5612182617,Marker 0,梦,0,0,0,0,0.0
273,00:05.46,13.9453125,-104.359375,-67.5895385742,Marker 0,梦,0,0,0,0,0.0
274,00:05.48,14.03125,-104.3671875,-67.6179199219,Marker 0,梦,0,0,0,0,0.0
275,00:05.50,14.140625,-104.3828125,-67.6416931152,Marker 0,梦,0,0,0,0,0.0
276,00:05.52,14.25,-104.4296875,-67.6513061523,Marker 0,梦,0,0,0,0,0.0
277,00:05.54,14.34375,-104.4375,-67.692779541,Marker 0,梦,0,0,0,0,0.0
278,00:05.56,14.3984375,-104.4609375,-67.7156066895,Marker 0,梦,0,0,0,0,0.0
279,00:05.58,14.421875,-104.5,-67.6881103516,Marker 0,梦,0,0,0,0,0.0
280,00:05.60,14.421875,-104.53125,-67.6337890625,Marker 0,梦,0,0,0,0,0.0
281,00:05.62,14.3828125,-104.53125,-67.5653991699,Marker 0,梦,0,0,0,0,0.0
282,00:05.64,14.3515625,-104.5078125,-67.4978027344,Marker 0,梦,0,0,0,0,0.0
283,00:05.66,14.2890625,-104.40625,-67.4839172363,Marker 0,梦,0,0,0,0,0.0
