,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
168,00:03.36,-11.796875,-113.8671875,-49.7221069336,Marker 0,梦,0,0,0,0,0.0
169,00:03.38,-11.90625,-113.765625,-49.740814209,Marker 0,梦,0,0,0,0,0.0
170,00:03.40,-12.0234375,-113.7109375,-49.7480163574,Marker 0,梦,0,0,0,0,0.0
171,00:03.42,-12.1328125,-113.6953125,-49.7435302734,Marker 0,梦,0,0,0,0,0.0
172,00:03.44,-12.234375,-113.6484375,-49.7506103516,Marker 0,梦,0,0,0,0,0.0
173,00:03.46,-12.296875,-113.4921875,-49.7992553711,Marker 0,梦,0,0,0,0,0.0
174,00:03.48,-12.3125,-113.359375,-49.8381347656,Marker 0,梦,0,0,0,0,0.0
175,00:03.50,-12.328125,-113.328125,-49.8085021973,Marker 0,梦,0,0,0,0,0.0
176,00:03.52,-12.375,-113.359375,-49.7454223633,Marker 0,梦,0,0,0,0,0.0
177,00:03.54,-12.4140625,-113.4453125,-49.6703186035,Marker 0,梦,0,0,0,0,0.0
178,00:03.56,-12.46875,-113.5390625,-49.6202392578,Marker 0,梦,0,0,0,0,0.0
179,00:03.58,-12.515625,-113.640625,-49.6076660156,Marker 0,梦,0,0,0,0,0.0
180,00:03.60,-12.46875,-113.6796875,-49.6514587402,Marker 0,梦,0,0,0,0,0.0
181,00:03.62,-12.3515625,-113.75,-49.6958312988,Marker 0,梦,0,0,0,0,0.0
182,00:03.64,-12.21875,-113.875,-49.7320861816,Marker 0,梦,0,0,0,0,0.0
183,00:03.66,-12.1015625,-114.0859375,-49.7348937988,Marker 0,梦,0,0,0,0,0.0
184,00:03.68,-11.9921875,-114.3203125,-49.7186279297,Marker 0,梦,0,0,0,0,0.0
185,00:03.70,-11.875,-114.5234375,-49.7066955566,Marker 0,梦,0,0,0,0,0.0
186,00:03.72,-11.78125,-114.703125,-49.7064819336,Marker 0,梦,0,0,0,0,0.0
187,00:03.74,-11.71875,-114.859375,-49.7170715332,Marker 0,梦,0,0,0,0,0.0
188,00:03.76,-11.65625,-114.9140625,-49.7580566406,Marker 0,梦,0,0,0,0,0.0
189,00:03.78,-11.6171875,-115.0,-49.7842712402,Marker 0,梦,0,0,0,0,0.0
190,00:03.80,-11.5703125,-115.0859375,-49.784362793,Marker 0,梦,0,0,0,0,0.0
191,00:03.82,-11.5703125,-115.21875,-49.7423400879,Marker 0,梦,0,0,0,0,0.0
192,00:03.84,-11.578125,-115.2265625,-49.7313232422,Marker 0,梦,0,0,0,0,0.0
193,00:03.86,-11.5859375,-115.125,-49.7503967285,Marker 0,梦,0,0,0,0,0.0
194,00:03.88,-11.609375,-114.9921875,-49.7810668945,Marker 0,梦,0,0,0,0,0.0
195,00:03.90,-11.65625,-114.8359375,-49.803527832,Marker 0,梦,0,0,0,0,0.0
196,00:03.92,-11.734375,-114.6875,-49.7966308594,Marker 0,梦,0,0,0,0,0.0
197,00:03.94,-11.828125,-114.53125,-49.7784423828,Marker 0,梦,0,0,0,0,0.0
198,00:03.96,-11.9296875,-114.359375,-49.7417297363,Marker 0,梦,0,0,0,0,0.0
199,00:03.98,-12.0234375,-114.2109375,-49.6977844238,Marker 0,梦,0,0,0,0,0.0
200,00:04.0,-12.1328125,-114.046875,-49.6651306152,Marker 0,梦,0,0,0,0,0.0
201,00:04.2,-12.21875,-113.875,-49.6586608887,Marker 0,梦,0,0,0,0,0.0
202,00:04.4,-12.28125,-113.71875,-49.6667785645,Marker 0,梦,0,0,0,0,0.0
203,00:04.6,-12.328125,-113.6328125,-49.6784973145,Marker 0,梦,0,0,0,0,0.0
204,00:04.8,-12.375,-113.5625,-49.7009277344,Marker 0,梦,0,0,0,0,0.0
205,00:04.10,-12.3828125,-113.59375,-49.7153320312,Marker 0,梦,0,0,0,0,0.0
206,00:04.12,-12.390625,-113.65625,-49.7294616699,Marker 0,梦,0,0,0,0,0.0
207,00:04.14,-12.375,-113.7578125,-49.729095459,Marker 0,梦,0,0,0,0,0.0
208,00:04.16,-12.3359375,-113.7734375,-49.7779846191,Marker 0,梦,0,0,0,0,0.0
209,00:04.18,-12.2890625,-113.78125,-49.8301696777,Marker 0,梦,0,0,0,0,0.0
210,00:04.20,-12.25,-113.8828125,-49.8448791504,Marker 0,梦,0,0,0,0,0.0
211,00:04.22,-12.265625,-114.046875,-49.8028564453,Marker 0,梦,0,0,0,0,0.0
212,00:04.24,-12.3203125,-114.328125,-49.7076416016,Marker 0,梦,0,0,0,0,0.0
213,00:04.26,-12.3828125,-114.5703125,-49.6307983398,Marker 0,梦,0,0,0,0,0.0
214,00:04.28,-12.421875,-114.75,-49.5989074707,Marker 0,梦,0,0,0,0,0.0
215,00:04.30,-12.4375,-114.8046875,-49.6426086426,Marker 0,梦,0,0,0,0,0.0
216,00:04.32,-12.3828125,-114.8046875,-49.712890625,Marker 0,梦,0,0,0,0,0.0
217,00:04.34,-12.3203125,-114.875,-49.7639770508,Marker 0,梦,0,0,0,0,0.0
218,00:04.36,-12.265625,-114.9453125,-49.7928161621,Marker 0,梦,0,0,0,0,0.0
219,00:04.38,-12.234375,-115.046875,-49.7922668457,Marker 0,梦,0,0,0,0,0.0
220,00:04.40,-12.1875,-115.1328125,-49.7621154785,Marker 0,梦,0,0,0,0,0.0
221,00:04.42,-12.140625,-115.1875,-49.7250976562,Marker 0,梦,0,0,0,0,0.0
222,00:04.44,-12.0859375,-115.1953125,-49.703918457,Marker 0,梦,0,0,0,0,0.0
223,00:04.46,-12.03125,-115.1015625,-49.7200012207,Marker 0,梦,0,0,0,0,0.0
224,00:04.48,-11.9609375,-114.96875,-49.7445678711,Marker 0,梦,0,0,0,0,0.0
225,00:04.50,-11.90625,-114.8515625,-49.7575378418,Marker 0,梦,0,0,0,0,0.0
226,00:04.52,-11.875,-114.8046875,-49.7356567383,Marker 0,梦,0,0,0,0,0.0
227,00:04.54,-11.84375,-114.78125,-49.6990966797,Marker 0,梦,0,0,0,0,0.0
228,00:04.56,-11.796875,-114.65625,-49.7008361816,Marker 0,梦,0,0,0,0,0.0
229,00:04.58,-11.7578125,-114.515625,-49.7201538086,Marker 0,梦,0,0,0,0,0.0
230,00:04.60,-11.7421875,-114.328125,-49.7626342773,Marker 0,梦,0,0,0,0,0.0
231,00:04.62,-11.7734375,-114.140625,-49.7935180664,Marker 0,梦,0,0,0,0,0.0
232,00:04.64,-11.8515625,-114.03125,-49.7859191895,Marker 0,梦,0,0,0,0,0.0
233,00:04.66,-11.9375,-113.921875,-49.7678222656,Marker 0,梦,0,0,0,0,0.0
234,00:04.68,-12.03125,-113.8828125,-49.7192993164,Marker 0,梦,0,0,0,0,0.0
235,00:04.70,-12.1171875,-113.8515625,-49.6817321777,Marker 0,梦,0,0,0,0,0.0
236,00:04.72,-12.2109375,-113.8671875,-49.6473388672,Marker 0,梦,0,0,0,0,0.0
237,00:04.74,-12.2734375,-113.8125,-49.6661376953,Marker 0,梦,0,0,0,0,0.0
238,00:04.76,-12.34375,-113.8203125,-49.6843566895,Marker 0,梦,0,0,0,0,0.0
239,00:04.78,-12.375,-113.8671875,-49.7131958008,Marker 0,梦,0,0,0,0,0.0
240,00:04.80,-12.3984375,-113.9453125,-49.7271728516,Marker 0,梦,0,0,0,0,0.0
241,00:04.82,-12.40625,-114.0546875,-49.7412414551,Marker 0,梦,0,0,0,0,0.0
242,00:04.84,-12.4140625,-114.1953125,-49.7438964844,Marker 0,梦,0,0,0,0,0.0
243,00:04.86,-12.4140625,-114.3046875,-49.7540588379,Marker 0,梦,0,0,0,0,0.0
244,00:04.88,-12.4140625,-114.421875,-49.7647705078,Marker 0,梦,0,0,0,0,0.0
245,00:04.90,-12.40625,-114.5,-49.7789001465,Marker 0,梦,0,0,0,0,0.0
246,00:04.92,-12.40625,-114.5859375,-49.7860412598,Marker 0,梦,0,0,0,0,0.0
247,00:04.94,-12.40625,-114.671875,-49.7853393555,Marker 0,梦,0,0,0,0,0.0
248,00:04.96,-12.40625,-114.7265625,-49.7917175293,Marker 0,梦,0,0,0,0,0.0
249,00:04.98,-12.3828125,-114.7421875,-49.7991027832,Marker 0,梦,0,0,0,0,0.0
250,00:05.0,-12.328125,-114.640625,-49.8375854492,Marker 0,梦,0,0,0,0,0.0
251,00:05.2,-12.265625,-114.5546875,-49.8683776855,Marker 0,梦,0,0,0,0,0.0
252,00:05.4,-12.234375,-114.5625,-49.8314208984,Marker 0,梦,0,0,0,0,0.0
253,00:05.6,-12.234375,-114.546875,-49.7723693848,Marker 0,梦,0,0,0,0,0.0
254,00:05.8,-12.2578125,-114.625,-49.667388916,Marker 0,梦,0,0,0,0,0.0
255,00:05.10,-12.2890625,-114.671875,-49.5852355957,Marker 0,梦,0,0,0,0,0.0
256,00:05.12,-12.296875,-114.6015625,-49.5781555176,Marker 0,梦,0,0,0,0,0.0
257,00:05.14,-12.2578125,-114.4609375,-49.6349487305,Marker 0,梦,0,0,0,0,0.0
258,00:05.16,-12.1796875,-114.328125,-49.706817627,Marker 0,梦,0,0,0,0,0.0
259,00:05.18,-12.109375,-114.2265625,-49.7707824707,Marker 0,梦,0,0,0,0,0.0
260,00:05.20,-12.078125,-114.2109375,-49.7971191406,Marker 0,梦,0,0,0,0,0.0
261,00:05.22,-12.0546875,-114.25,-49.7815246582,Marker 0,梦,0,0,0,0,0.0
262,00:05.24,-12.015625,-114.3359375,-49.7328491211,Marker 0,梦,0,0,0,0,0.0
263,00:05.26,-11.984375,-114.3671875,-49.6997680664,Marker 0,梦,0,0,0,0,0.0
264,00:05.28,-11.9609375,-114.3671875,-49.6892089844,Marker 0,梦,0,0,0,0,0.0
265,00:05.30,-11.9609375,-114.3203125,-49.7091369629,Marker 0,梦,0,0,0,0,0.0
266,00:05.32,-11.953125,-114.28125,-49.7361450195,Marker 0,梦,0,0,0,0,0.0
267,00:05.34,-11.9765625,-114.3359375,-49.7314758301,Marker 0,梦,0,0,0,0,0.0
268,00:05.36,-12.015625,-114.4609375,-49.7011108398,Marker 0,梦,0,0,0,0,0.0
269,00:05.38,-12.046875,-114.6015625,-49.6768493652,Marker 0,梦,0,0,0,0,0.0
270,00:05.40,-12.0390625,-114.65625,-49.6948242188,Marker 0,梦,0,0,0,0,0.0
271,00:05.42,-12.0234375,-114.6328125,-49.7507324219,Marker 0,梦,0,0,0,0,0.0
272,00:05.44,-12.0390625,-114.59375,-49.8028259277,Marker 0,梦,0,0,0,0,0.0
273,00:05.46,-12.09375,-114.578125,-49.8281555176,Marker 0,梦,0,0,0,0,0.0
274,00:05.48,-12.171875,-114.546875,-49.8314208984,Marker 0,梦,0,0,0,0,0.0
275,00:05.50,-12.2421875,-114.5703125,-49.7903442383,Marker 0,梦,0,0,0,0,0.0
276,00:05.52,-12.3046875,-114.5625,-49.749206543,Marker 0,梦,0,0,0,0,0.0
277,00:05.54,-12.359375,-114.53125,-49.7120361328,Marker 0,梦,0,0,0,0,0.0
278,00:05.56,-12.3984375,-114.453125,-49.7049560547,Marker 0,梦,0,0,0,0,0.0
